147 16:58:09 Avg: 0,6  Max: 5,4  AvgCalls: 1  Players: 0  
148 16:58:39 Avg: 0,7  Max: 6,8  AvgCalls: 1  Players: 0  
149 16:59:09 Avg: 0,8  Max: 8,8  AvgCalls: 1  Players: 0  
150 16:59:39 Avg: 0,7  Max: 10,7  AvgCalls: 1  Players: 0  
151 17:00:09 Avg: 0,7  Max: 5,0  AvgCalls: 1  Players: 0  
152 17:00:39 Avg: 0,6  Max: 4,9  AvgCalls: 1  Players: 0  
153 17:01:09 Avg: 0,7  Max: 4,8  AvgCalls: 1  Players: 0  
154 17:01:39 Avg: 0,7  Max: 12,5  AvgCalls: 1  Players: 0  
155 17:02:09 Avg: 0,7  Max: 24,8  AvgCalls: 1  Players: 0  
156 17:02:39 Avg: 0,6  Max: 3,6  AvgCalls: 1  Players: 0  
157 17:03:09 Avg: 1,1  Max: 32,3  AvgCalls: 1  Players: 0  
158 17:03:39 Avg: 1,2  Max: 10,8  AvgCalls: 1  Players: 1  
159 17:04:09 Avg: 1,3  Max: 11,8  AvgCalls: 1  Players: 1  
160 17:04:39 Avg: 1,2  Max: 6,1  AvgCalls: 1  Players: 1  
161 17:05:09 Avg: 1,2  Max: 8,2  AvgCalls: 1  Players: 1  
162 17:05:39 Avg: 1,2  Max: 22,1  AvgCalls: 1  Players: 1  
163 17:06:09 Avg: 1,1  Max: 11,4  AvgCalls: 1  Players: 1  
164 17:06:39 Avg: 1,3  Max: 8,8  AvgCalls: 1  Players: 1  
165 17:07:09 Avg: 1,3  Max: 8,8  AvgCalls: 1  Players: 1  
166 17:07:39 Avg: 1,2  Max: 32,7  AvgCalls: 1  Players: 1  
167 17:08:09 Avg: 1,3  Max: 16,3  AvgCalls: 1  Players: 1  
168 17:08:39 Avg: 1,3  Max: 17,5  AvgCalls: 1  Players: 1  
169 17:09:09 Avg: 1,3  Max: 26,9  AvgCalls: 1  Players: 1  
170 17:09:39 Avg: 1,2  Max: 11,6  AvgCalls: 1  Players: 1  
171 17:10:09 Avg: 1,2  Max: 33,5  AvgCalls: 1  Players: 1  
172 17:10:39 Avg: 1,2  Max: 11,2  AvgCalls: 1  Players: 1  
173 17:11:09 Avg: 1,2  Max: 23,6  AvgCalls: 1  Players: 1  
174 17:11:39 Avg: 1,3  Max: 49,1  AvgCalls: 1  Players: 1  
175 17:12:09 Avg: 1,5  Max: 17,4  AvgCalls: 1  Players: 1  
176 17:12:39 Avg: 1,2  Max: 20,2  AvgCalls: 1  Players: 1  
177 17:13:09 Avg: 1,3  Max: 10,9  AvgCalls: 1  Players: 1  
178 17:13:39 Avg: 1,2  Max: 16,8  AvgCalls: 1  Players: 1  
179 17:14:09 Avg: 1,2  Max: 27,5  AvgCalls: 1  Players: 1  
180 17:14:39 Avg: 1,2  Max: 21,3  AvgCalls: 1  Players: 1  
181 17:15:09 Avg: 1,3  Max: 15,9  AvgCalls: 1  Players: 1  
182 17:15:39 Avg: 1,4  Max: 11,3  AvgCalls: 1  Players: 1  
183 17:16:09 Avg: 1,5  Max: 48,8  AvgCalls: 1  Players: 1  
184 17:16:39 Avg: 1,5  Max: 16,3  AvgCalls: 1  Players: 1  
185 17:17:09 Avg: 1,3  Max: 17,7  AvgCalls: 1  Players: 1  
186 17:17:39 Avg: 1,3  Max: 19,1  AvgCalls: 1  Players: 1  
187 17:18:09 Avg: 1,4  Max: 29,2  AvgCalls: 1  Players: 1  
188 17:18:39 Avg: 1,5  Max: 26,7  AvgCalls: 1  Players: 2  
189 17:19:09 Avg: 1,6  Max: 9,2  AvgCalls: 1  Players: 2  
190 17:19:39 Avg: 1,6  Max: 53,7  AvgCalls: 1  Players: 2  
191 17:20:09 Avg: 1,4  Max: 16,1  AvgCalls: 1  Players: 1  
192 17:20:39 Avg: 1,3  Max: 21,2  AvgCalls: 1  Players: 1  
193 17:21:09 Avg: 1,3  Max: 16,8  AvgCalls: 1  Players: 1  
194 17:21:39 Avg: 1,5  Max: 37,1  AvgCalls: 1  Players: 1  
195 17:22:09 Avg: 1,4  Max: 16,9  AvgCalls: 1  Players: 2  
196 17:22:39 Avg: 1,4  Max: 29,3  AvgCalls: 1  Players: 2  
197 17:23:09 Avg: 1,4  Max: 16,4  AvgCalls: 1  Players: 2  
198 17:23:39 Avg: 1,4  Max: 17,1  AvgCalls: 1  Players: 2  
199 17:24:09 Avg: 1,5  Max: 17,8  AvgCalls: 1  Players: 2  
200 17:24:39 Avg: 1,3  Max: 14,5  AvgCalls: 1  Players: 1  
201 17:25:09 Avg: 1,2  Max: 17,4  AvgCalls: 1  Players: 1  
202 17:25:39 Avg: 1,2  Max: 16,1  AvgCalls: 1  Players: 1  
203 17:26:09 Avg: 1,2  Max: 13,3  AvgCalls: 1  Players: 1  
204 17:26:39 Avg: 1,4  Max: 66,8  AvgCalls: 1  Players: 1  
205 17:27:09 Avg: 1,2  Max: 9,1  AvgCalls: 1  Players: 1  
206 17:27:39 Avg: 1,3  Max: 34,4  AvgCalls: 1  Players: 1  
207 17:28:09 Avg: 1,3  Max: 16,7  AvgCalls: 1  Players: 1  
208 17:28:39 Avg: 1,3  Max: 46,5  AvgCalls: 1  Players: 1  
209 17:29:09 Avg: 1,3  Max: 15,9  AvgCalls: 1  Players: 1  
210 17:29:39 Avg: 1,3  Max: 27,4  AvgCalls: 1  Players: 1  
211 17:30:09 Avg: 1,3  Max: 13,6  AvgCalls: 1  Players: 1  
212 17:30:39 Avg: 1,3  Max: 17,8  AvgCalls: 1  Players: 1  
213 17:31:09 Avg: 1,3  Max: 10,6  AvgCalls: 1  Players: 1  
214 17:31:39 Avg: 1,3  Max: 16,0  AvgCalls: 1  Players: 1  
215 17:32:09 Avg: 1,3  Max: 20,0  AvgCalls: 1  Players: 1  
216 17:32:39 Avg: 1,2  Max: 17,5  AvgCalls: 1  Players: 1  
217 17:33:09 Avg: 1,3  Max: 35,2  AvgCalls: 1  Players: 1  
218 17:33:39 Avg: 1,3  Max: 16,9  AvgCalls: 1  Players: 1  
219 17:34:09 Avg: 1,4  Max: 9,5  AvgCalls: 1  Players: 1  
220 17:34:39 Avg: 1,4  Max: 12,7  AvgCalls: 1  Players: 1  
221 17:35:09 Avg: 1,5  Max: 9,1  AvgCalls: 1  Players: 1  
222 17:35:39 Avg: 1,2  Max: 14,2  AvgCalls: 1  Players: 1  
223 17:36:09 Avg: 1,2  Max: 13,0  AvgCalls: 1  Players: 1  
224 17:36:39 Avg: 1,2  Max: 18,5  AvgCalls: 1  Players: 1  
225 17:37:09 Avg: 1,2  Max: 8,8  AvgCalls: 1  Players: 1  
226 17:37:39 Avg: 1,2  Max: 8,9  AvgCalls: 1  Players: 1  
227 17:38:09 Avg: 1,2  Max: 6,8  AvgCalls: 1  Players: 1  
228 17:38:39 Avg: 1,2  Max: 7,7  AvgCalls: 1  Players: 1  
229 17:39:09 Avg: 1,2  Max: 10,7  AvgCalls: 1  Players: 1  
230 17:39:39 Avg: 1,3  Max: 23,4  AvgCalls: 1  Players: 1  
231 17:40:09 Avg: 1,2  Max: 6,2  AvgCalls: 1  Players: 1  
232 17:40:39 Avg: 1,2  Max: 10,7  AvgCalls: 1  Players: 1  
233 17:41:09 Avg: 1,3  Max: 10,2  AvgCalls: 1  Players: 1  
234 17:41:39 Avg: 1,3  Max: 12,8  AvgCalls: 1  Players: 2  
235 17:42:09 Avg: 1,4  Max: 9,4  AvgCalls: 1  Players: 1  
236 17:42:39 Avg: 1,3  Max: 10,1  AvgCalls: 1  Players: 1  
237 17:43:09 Avg: 1,3  Max: 8,0  AvgCalls: 1  Players: 2  
238 17:43:39 Avg: 1,3  Max: 8,0  AvgCalls: 1  Players: 2  
239 17:44:09 Avg: 1,2  Max: 6,0  AvgCalls: 1  Players: 2  
240 17:44:39 Avg: 1,3  Max: 11,9  AvgCalls: 1  Players: 2  
241 17:45:09 Avg: 1,3  Max: 10,3  AvgCalls: 1  Players: 2  
242 17:45:39 Avg: 1,4  Max: 18,3  AvgCalls: 1  Players: 2  
243 17:46:09 Avg: 1,2  Max: 6,5  AvgCalls: 1  Players: 2  
244 17:46:39 Avg: 1,3  Max: 8,1  AvgCalls: 1  Players: 2  
245 17:47:09 Avg: 1,2  Max: 8,3  AvgCalls: 1  Players: 2  
246 17:47:39 Avg: 1,2  Max: 10,3  AvgCalls: 1  Players: 2  
247 17:48:09 Avg: 1,3  Max: 20,9  AvgCalls: 1  Players: 2  
248 17:48:39 Avg: 1,3  Max: 12,4  AvgCalls: 1  Players: 1  
249 17:49:09 Avg: 1,2  Max: 8,7  AvgCalls: 1  Players: 2  
